class,label,concept
apple,0,"red delicious, granny smith, and golden delicious"
apple,0,red is very deep and rich
apple,0,"red, green, and yellow"
apple,0,"red, green, or yellow in color"
apple,0,"red, green, or yellow skin"
apple,0,reddish color
apple,0,reddish-pink
apple,0,refreshing
apple,0,refreshing and healthy snack
apple,0,refreshing treat
apple,0,related to the object
apple,0,rich red color
apple,0,"rich, deep red color"
apple,0,"rich, vibrant red color"
apple,0,ripe and ready to eat
apple,0,round
apple,0,round and red
apple,0,round and red with a green stem
apple,0,round fruit
apple,0,round fruit with a diameter of 2-3 inches
apple,0,"round fruit with a smooth, red exterior"
apple,0,"round, red fruit"
apple,0,ruby color
apple,0,scarlet color
apple,0,scarlet red
apple,0,seedless
apple,0,seeds
apple,0,seeds are small
apple,0,seeds in the center
apple,0,seeds in the object
apple,0,seeds on the inside
apple,0,shiny
apple,0,shiny and thin
apple,0,short stem attached to the top
apple,0,skin is smooth
apple,0,skin is thin
apple,0,slight hint of blue in the red
apple,0,slightly cold to the touch
apple,0,slightly sour taste
apple,0,small
apple,0,small and round
apple,0,small black seeds in the center
apple,0,small brown seeds in the center
apple,0,small bumps all over the object
apple,0,small bumps all over the surface of the object
apple,0,small green stem sticking out of the top
apple,0,small indent at the top
apple,0,small seeds
apple,0,small seeds in the center
apple,0,small stalk
apple,0,small stem protruding from the top of the object
apple,0,"small, black seeds in the center"
apple,0,"small, black seeds in the flesh"
apple,0,"small, brown seeds in the center"
apple,0,"small, brown spots on the skin"
apple,0,"small, green stem at the top"
apple,0,"small, green stem sticking out of the top"
apple,0,"small, hard core at the centre"
apple,0,"small, hard core in the center"
apple,0,"small, hard seed in the center"
apple,0,"small, hard seeds in the center"
apple,0,smells fresh and fruity
apple,0,smells good
apple,0,"smells like a fresh, ripe object"
apple,0,smells like a ripe object
apple,0,smells sweet
apple,0,smells sweet and fresh
apple,0,smells sweet and fruity
apple,0,smells sweet and juicy
apple,0,smooth
apple,0,smooth and shiny
apple,0,smooth exterior
apple,0,"smooth exterior with a crisp, juicy interior"
apple,0,smooth surface
apple,0,"smooth, glossy skin"
apple,0,"smooth, red or green skin"
apple,0,"smooth, red skin"
apple,0,"smooth, red, and green exterior"
apple,0,"smooth, red, or green skin"
apple,0,"smooth, round shape"
apple,0,source of vitamin c
apple,0,source of vitamin c and fiber
apple,0,source of vitamins and antioxidants
apple,0,spherical
apple,0,stem
apple,0,stem and leaves
apple,0,stem and leaves on top
apple,0,stem attached to the top
apple,0,stem is long
apple,0,stem that protrudes from the top
apple,0,"stored for several months if kept in a cool, dry place"
apple,0,"stunning, ruby red color"
apple,0,surrounded by a white flesh
apple,0,sweet
apple,0,sweet and slightly tart taste
apple,0,sweet fruit with a slightly sour taste
apple,0,sweet taste with a slightly acidic flavor
apple,0,sweet taste with a slightly tart aftertaste
apple,0,"sweet, tart flavour"
apple,0,symbol of health
apple,0,symbol of health and happiness
apple,0,symbol of health and nutrition
apple,0,"symbol of health, happiness, and wisdom"
apple,0,"symbol of health, knowledge, and wisdom"
apple,0,tart
apple,0,tart and slightly acidic
apple,0,tart flavor
apple,0,tastes like a tart object
apple,0,tastes sweet
apple,0,tastes sweet and crunchy
apple,0,tastes sweet and slightly tart
apple,0,tastes sweet and tart
apple,0,tasty
apple,0,tasty fruit
apple,0,thin skin
apple,0,"thin, smooth skin"
apple,0,tree bearing this fruit was brought to north america by early settlers
apple,0,"underneath the skin, the flesh of the object is white"
apple,0,uniform color
apple,0,"united states, europe, and china"
apple,0,used in many different dishes
apple,0,used in many dishes
apple,0,used in many recipes
apple,0,"used in pies, cakes, and other desserts"
apple,0,used to make cider
apple,0,"used to make cider, jam, and pies"
apple,0,"vary in size, color, and flavor"
apple,0,vermilion color
apple,0,versatile fruit
apple,0,very beautiful color
apple,0,very special color
apple,0,vivid red
apple,0,vivid red color
apple,0,"when cut in half, the object shows a star shape"
apple,0,white and crisp
apple,0,white and juicy
apple,0,white flesh
apple,0,white or pink flowers
apple,0,white or yellowish
apple,0,"white, pink, or yellow"
apple,0,"white, yellow, or pink"
apple,0,will always be associated with the fruit
aquarium fish,1,a filter in the aquarium that keeps the water clean
aquarium fish,1,a lot of plants and rocks for the fish to hide in
aquarium fish,1,a variety of colors
aquarium fish,1,about 4 inches long
aquarium fish,1,absolutely stunning
aquarium fish,1,active
aquarium fish,1,active creature that loves to play
aquarium fish,1,active swimmer
aquarium fish,1,adapt to a variety of different water conditions
aquarium fish,1,adapt to a variety of water conditions
aquarium fish,1,adapt to a wide object of water conditions
aquarium fish,1,adapt to any environment
aquarium fish,1,adapts to a wide object of water conditions
aquarium fish,1,add color and interest to any aquarium
aquarium fish,1,adorned with black spots on its body and fins
aquarium fish,1,adorned with brightly colored scales that shimmer in the light
aquarium fish,1,adorned with fins of all different sizes and shapes
aquarium fish,1,all seem to get along with each other
aquarium fish,1,approximately four inches long
aquarium fish,1,background color of the fish's body is usually a pale white or cream
aquarium fish,1,barbels around them are small
aquarium fish,1,beautiful addition to any aquarium
aquarium fish,1,beautiful addition to any home
aquarium fish,1,beautiful addition to any home aquarium
aquarium fish,1,beautiful and exotic creature
aquarium fish,1,beautiful and graceful creature
aquarium fish,1,beautiful and peaceful addition to any home aquarium
aquarium fish,1,beautiful and peaceful creature
aquarium fish,1,beautiful and popular addition to any aquarium
aquarium fish,1,beautiful and popular fish
aquarium fish,1,beautiful appearance and calm demeanor
aquarium fish,1,beautiful blue color
aquarium fish,1,beautiful bright object color
aquarium fish,1,beautiful creature
aquarium fish,1,beautiful creature that glides through the water gracefully
aquarium fish,1,beautiful creature with a brightly-colored body
aquarium fish,1,beautiful fish
aquarium fish,1,beautiful shade of blue
aquarium fish,1,beautiful tail flowing behind it
aquarium fish,1,"beautiful, peaceful creature"
aquarium fish,1,beauty
aquarium fish,1,beauty and peaceful nature
aquarium fish,1,beauty is mesmerizing
aquarium fish,1,black body with white spots
aquarium fish,1,black stripe running down its side
aquarium fish,1,black stripes being slightly wider than the white stripes
aquarium fish,1,blue body
aquarium fish,1,blue color
aquarium fish,1,blue color is very beautiful and majestic
aquarium fish,1,blue color is very calming
aquarium fish,1,blue color is very calming and serene
aquarium fish,1,blue color is very striking
aquarium fish,1,blue color is very stunning and mesmerizing
aquarium fish,1,blue color is very vibrant
aquarium fish,1,blue color is very vibrant and rich
aquarium fish,1,blue color with dark stripes
aquarium fish,1,body is covered in small scales that shimmer in the light
aquarium fish,1,body is elongated and oval-shaped
aquarium fish,1,body is long and slender
aquarium fish,1,body is mostly cylindrical
aquarium fish,1,body is often decorated with patterns of stripes or spots
aquarium fish,1,body shape is very streamlined and sleek
aquarium fish,1,bottom feeder
aquarium fish,1,bright blue color
aquarium fish,1,bright blue hue
aquarium fish,1,bright object body
aquarium fish,1,bright object color
aquarium fish,1,"bright, colorful pattern"
aquarium fish,1,"bright, reflective surface"
aquarium fish,1,brightly colored
aquarium fish,1,brightly colored fins
aquarium fish,1,brightly-colored fish
aquarium fish,1,brilliant blue color
aquarium fish,1,bring enjoyment to any fish lover
aquarium fish,1,bring hours of enjoyment
aquarium fish,1,bring joy to many
aquarium fish,1,bring you hours of enjoyment
aquarium fish,1,brings happiness to its owner
aquarium fish,1,can live in a variety of conditions
aquarium fish,1,can live in a wide object of water conditions
aquarium fish,1,can live in both fresh and salt water
aquarium fish,1,can often be seen leaping out of the water
aquarium fish,1,captivate your attention
aquarium fish,1,capture anyone who sees it
aquarium fish,1,carnivore
aquarium fish,1,caudal peduncle (the area where the tail
aquarium fish,1,clean and well-maintained
aquarium fish,1,color is black
aquarium fish,1,color is blue
aquarium fish,1,color is brown
aquarium fish,1,color is green
aquarium fish,1,color is object
aquarium fish,1,color is pink
aquarium fish,1,color is purple
aquarium fish,1,color is silver
aquarium fish,1,color is usually blue or green
aquarium fish,1,color is usually bright and vibrant
aquarium fish,1,color is very calming
aquarium fish,1,color is very cooling
aquarium fish,1,color is very intense and powerful
aquarium fish,1,color is very rare and exotic
aquarium fish,1,color is very similar to the color of the ocean
aquarium fish,1,color is very similar to the ocean
aquarium fish,1,color is very soothing
aquarium fish,1,color is white
aquarium fish,1,color is yellow
aquarium fish,1,colors are arranged in a specific order
aquarium fish,1,colors are very vibrant
aquarium fish,1,colors are vibrant and stunning
aquarium fish,1,come in a variety of colors
aquarium fish,1,comes in a variety of colors
aquarium fish,1,content to swim in its object
aquarium fish,1,cover the entire body
aquarium fish,1,covered in jewels
aquarium fish,1,covered in scales
aquarium fish,1,covered in scales of different colors
aquarium fish,1,curious creature that is always exploring
aquarium fish,1,dark
aquarium fish,1,dark stripe running down the center
aquarium fish,1,darker blue stripe running down the middle of its body
aquarium fish,1,decorated with colorful stripes
aquarium fish,1,deep blue color
aquarium fish,1,deep blue color with a hint of green
aquarium fish,1,deep green color
aquarium fish,1,deep red color
aquarium fish,1,delight to behold
aquarium fish,1,different colors
aquarium fish,1,different colors from the stripes
aquarium fish,1,"different colors including blue, red, object and yellow"
aquarium fish,1,different sizes and shapes
aquarium fish,1,different sizes or the same size
aquarium fish,1,does best in groups
aquarium fish,1,does best when kept in a object with other fish
aquarium fish,1,does not do well with other fish
aquarium fish,1,does not require a lot of maintenance
aquarium fish,1,does not require a lot of space
aquarium fish,1,does not require a lot of special attention
aquarium fish,1,does not require much attention
aquarium fish,1,does well in captivity
aquarium fish,1,does well in most aquarium setups
aquarium fish,1,don't require much attention
aquarium fish,1,easy to care for
aquarium fish,1,eat a variety of food
aquarium fish,1,eat a variety of foods
aquarium fish,1,"eat a variety of foods, including live, frozen,"
aquarium fish,1,eat anything from algae to small insects
aquarium fish,1,eat most small invertebrates and fish
aquarium fish,1,eating well
aquarium fish,1,enjoys being around other fish
aquarium fish,1,enjoys swimming around in the company of other fish
aquarium fish,1,enjoys the company of other fish
aquarium fish,1,evenly spaced
aquarium fish,1,eyes are large
aquarium fish,1,eyes are large and expressive
aquarium fish,1,eyes are large and protruding
aquarium fish,1,eyes are large and round
aquarium fish,1,fascinating creature
aquarium fish,1,filled with sharp teeth
aquarium fish,1,fins are all located on its dorsal (top) side
aquarium fish,1,fins are delicate
aquarium fish,1,fins are delicate and flow gracefully in the water
aquarium fish,1,fins are delicate and graceful
aquarium fish,1,fins are delicate and lacy
aquarium fish,1,fins are delicate and often brightly colored
aquarium fish,1,fins are delicate and translucent
aquarium fish,1,fins are delicate and transparent
aquarium fish,1,fins are generally transparent
aquarium fish,1,fins are long and delicate
aquarium fish,1,fins are long and thin
aquarium fish,1,fins on its back that help it swim
aquarium fish,1,fins on its belly that help it move through the water
aquarium fish,1,flattened from side to side
aquarium fish,1,forked
aquarium fish,1,four small legs
aquarium fish,1,fun to watch
aquarium fish,1,gentle and timid
aquarium fish,1,gentle creature
aquarium fish,1,gets along well with other aquarium inhabitants
aquarium fish,1,gets along well with other fish
aquarium fish,1,gets along with other fish
aquarium fish,1,glides effortlessly through the water
aquarium fish,1,good choice for those who want a low-maintenance pet
aquarium fish,1,good swimmer
aquarium fish,1,gorgeous blue color
aquarium fish,1,grace
aquarium fish,1,grace is mesmerizing
aquarium fish,1,graceful creature that swims with ease
aquarium fish,1,gracefully through the water
aquarium fish,1,great addition to any aquarium
aquarium fish,1,great addition to any home
aquarium fish,1,great beginner fish
aquarium fish,1,great pet for both children and adults
aquarium fish,1,great way to relax and enjoy the beauty of nature
aquarium fish,1,grow up to six inches
aquarium fish,1,growing to a maximum length of about 4 inches
aquarium fish,1,hardy
aquarium fish,1,hardy and adaptable creature
aquarium fish,1,hardy and easy-to-care-for fish
aquarium fish,1,hardy and resilient creature
aquarium fish,1,hardy creature
aquarium fish,1,hardy fish
aquarium fish,1,head is small and pointed
aquarium fish,1,head is small and round
aquarium fish,1,healthy
aquarium fish,1,help you feel awake
aquarium fish,1,helps you focus
aquarium fish,1,hint of green around the edges
aquarium fish,1,iridescent
aquarium fish,1,joy to behold
aquarium fish,1,joy to watch
aquarium fish,1,joy to watch it swim
aquarium fish,1,joy to watch swim in an aquarium
aquarium fish,1,keep with other peaceful species
aquarium fish,1,kept in a small object
aquarium fish,1,kept with other fish
aquarium fish,1,known for its calming effect on people
aquarium fish,1,known for its playful and friendly personality
aquarium fish,1,known to be a good jumper
aquarium fish,1,known to be very peaceful
aquarium fish,1,large and black
aquarium fish,1,large and bulbous
aquarium fish,1,large and situated at the top of its head
aquarium fish,1,large eyes
aquarium fish,1,large eyes that are a deep green color
aquarium fish,1,large mouth
aquarium fish,1,large scales
aquarium fish,1,large tail fin
aquarium fish,1,"large, expressive eyes"
aquarium fish,1,"large, expressive eyes that seem to begging for attention"
aquarium fish,1,laterally compressed
aquarium fish,1,lifespan of 10-15 years not being uncommon
aquarium fish,1,light blue tint
aquarium fish,1,light in aquarium
aquarium fish,1,lighter colored stripes in between
aquarium fish,1,live for several years with proper care
aquarium fish,1,live in a variety of water conditions
aquarium fish,1,"located further back, towards the tail"
aquarium fish,1,located just behind the gills
aquarium fish,1,located on the sides of its head
aquarium fish,1,long and slender
aquarium fish,1,long and slender body
aquarium fish,1,long and thin
aquarium fish,1,long body
aquarium fish,1,long fins that help them swim gracefully through the water
aquarium fish,1,long flowing fins
aquarium fish,1,long slender body
aquarium fish,1,long slender tail
aquarium fish,1,long tail
aquarium fish,1,long tail that is used for steering
aquarium fish,1,long tail that it uses to propel itself through the water
aquarium fish,1,"long, flowing tail"
aquarium fish,1,"long, graceful tail sweeps back and forth as it moves"
aquarium fish,1,"long, slender body"
aquarium fish,1,"long, slender body with a bright object hue"
aquarium fish,1,"long, slender body with a pointed nose and a long, flowing tail"
aquarium fish,1,"long, slender body with iridescent scales"
aquarium fish,1,"long, slender snout"
aquarium fish,1,"long, slender tail"
aquarium fish,1,"long, thin dorsal fin that runs the length of its body"
aquarium fish,1,loved and cherished pet
aquarium fish,1,loved by many
aquarium fish,1,lovely blue color
aquarium fish,1,loves to be around people
aquarium fish,1,loves to explore its surroundings
aquarium fish,1,loves to play in the water
aquarium fish,1,loves to play with its toys
aquarium fish,1,low-maintenance pet that is easy to care for
aquarium fish,1,"made up of small, bright colors"
aquarium fish,1,make the fish look even more beautiful
aquarium fish,1,make you fall in love with it
aquarium fish,1,makes you feel relaxed
aquarium fish,1,mesmerizing
aquarium fish,1,mesmerizing creature
aquarium fish,1,mesmerizing to watch
aquarium fish,1,mostly a uniform silver color
aquarium fish,1,mouth is small
aquarium fish,1,mouth is small and delicate
aquarium fish,1,mouth is small and round
aquarium fish,1,mouths are small
aquarium fish,1,move elegantly through the water
aquarium fish,1,move through the water with ease
aquarium fish,1,moves quickly through the water
aquarium fish,1,native to the waters of the amazon river basin
aquarium fish,1,not aggressive
aquarium fish,1,"not difficult to care for, and does not require much attention"
aquarium fish,1,not easily stressed
aquarium fish,1,not known to be aggressive
aquarium fish,1,not known to grow very large
aquarium fish,1,not suitable for beginners
aquarium fish,1,not very aggressive
aquarium fish,1,object stands out against the background of the aquarium
aquarium fish,1,often afraid of larger fish
aquarium fish,1,often have brightly-colored tips
aquarium fish,1,often seen swimming in circles
aquarium fish,1,omnivore
aquarium fish,1,omnivorous
aquarium fish,1,omnivorous fish
aquarium fish,1,one of the defining features of the object
aquarium fish,1,one or more colors in its pattern
aquarium fish,1,other markings in addition to the dots
aquarium fish,1,others are more relaxed
aquarium fish,1,others stay near the bottom
aquarium fish,1,pattern may be symmetrical or asymmetrical
aquarium fish,1,pattern of avoiding the other fish
aquarium fish,1,pattern of black and white stripes running vertically down its body
aquarium fish,1,pattern of both stripes and spots
aquarium fish,1,pattern of coming to the surface for food
aquarium fish,1,pattern of following the same route around the object
aquarium fish,1,pattern of going to the top of the object when the light is turned on
aquarium fish,1,pattern of hiding in the plants
aquarium fish,1,pattern of moving when someone comes near the object
aquarium fish,1,pattern of small dots on its body
aquarium fish,1,pattern of staying in the same area of the object
aquarium fish,1,pattern of staying near the bottom
aquarium fish,1,pattern of swimming in the middle of the object
aquarium fish,1,patterns may also help the object attract mates
aquarium fish,1,patterns may also vary depending on the geographical location of the object
aquarium fish,1,patterns may be used to help the object camouflage itself
aquarium fish,1,patterns may vary depending on the time of year
aquarium fish,1,patterns of stripes running along its body
aquarium fish,1,patterns of stripes running down its body
aquarium fish,1,patterns on the object can be used to help identify the species
aquarium fish,1,peaceful and calm fish
aquarium fish,1,peaceful and calming presence in any home
aquarium fish,1,peaceful and calming presence in any home or office
aquarium fish,1,peaceful and gentle creature
aquarium fish,1,peaceful and live in small groups
aquarium fish,1,peaceful community fish
aquarium fish,1,peaceful creature
aquarium fish,1,peaceful creature that is fun to watch
aquarium fish,1,peaceful creature that loves to swim
aquarium fish,1,peaceful creature that swimming gracefully in the water
aquarium fish,1,peaceful fish
aquarium fish,1,perfect for swimming
aquarium fish,1,plants and decorations in the object for the fish to swim around
aquarium fish,1,playful creature that loves to explore its environment
aquarium fish,1,pointed nose
aquarium fish,1,popular and beloved pet
aquarium fish,1,popular choice for aquariums
aquarium fish,1,popular choice for aquariums because of its stunning pattern
aquarium fish,1,popular choice for aquariums because of its vibrant colors and playful personality
aquarium fish,1,"popular choice for aquariums, due to its beautiful appearance"
aquarium fish,1,popular choice for beginner aquarium enthusiasts
aquarium fish,1,popular choice for beginner aquarium owners
aquarium fish,1,popular choice for beginners and experienced aquarium owners alike
aquarium fish,1,popular choice for beginners due to its low-maintenance requirements
aquarium fish,1,popular choice for both novice and experienced fishkeepers
aquarium fish,1,popular choice for children's aquariums
aquarium fish,1,popular choice for community aquariums
aquarium fish,1,popular choice for first-time-fish owners
aquarium fish,1,popular choice for home aquariums due to its beauty and peaceful nature
aquarium fish,1,popular choice for many aquarists
aquarium fish,1,popular choice for many aquariums because of its beauty and gentle nature
aquarium fish,1,popular choice for many aquariums because of its beauty and hardiness
aquarium fish,1,popular choice for many people
aquarium fish,1,popular choice for many people due to its beautiful pattern
aquarium fish,1,popular choice for many people due to its beauty and peaceful nature
aquarium fish,1,popular choice for many people due to its stunning appearance
aquarium fish,1,"popular choice for many people looking for a pet fish due to its beauty, peaceful nature,"
aquarium fish,1,popular choice for those who want a beautiful and low-maintenance pet
aquarium fish,1,popular pet
aquarium fish,1,popular pet among fish enthusiasts due to its beauty and peaceful nature
aquarium fish,1,popular pet because it is easy to care for and is very entertaining
aquarium fish,1,popular pet because of its beauty and calm demeanor
aquarium fish,1,popular pet choice for many people
aquarium fish,1,reaching a maximum size of about six inches
aquarium fish,1,relatively easy to care for
aquarium fish,1,relatively long-lived fish
aquarium fish,1,relatively low-maintenance
aquarium fish,1,relatively low-maintenance and does not require a lot of care
aquarium fish,1,relatively low-maintenance pet
aquarium fish,1,relatively small
aquarium fish,1,relatively small fish
aquarium fish,1,require little space
aquarium fish,1,requires little attention
aquarium fish,1,requires only regular feedings and clean water to thrive
aquarium fish,1,requires warm water temperatures to thrive
aquarium fish,1,round body
aquarium fish,1,scales are iridescent and shimmer in the light
aquarium fish,1,scales of the object are small and thin
aquarium fish,1,scales that are object in color
aquarium fish,1,scales that shimmer in the light
aquarium fish,1,"seem to be always looking around, taking in their surroundings"
aquarium fish,1,seem to be happy in their home
aquarium fish,1,seem to enjoy swimming in the object
aquarium fish,1,seen swimming lazily around object
aquarium fish,1,sensitive to changes in their environment
aquarium fish,1,shaped like a long and slender tube
aquarium fish,1,"shaped like a long, slender tube"
aquarium fish,1,shimmer in the light
aquarium fish,1,shy and retiring
aquarium fish,1,silver in color
aquarium fish,1,similar to that of a polka dot
aquarium fish,1,similar to that of a rainbow
aquarium fish,1,similar to that of a zebra
aquarium fish,1,simply gorgeous
aquarium fish,1,simply mesmerizing
aquarium fish,1,simply stunning
aquarium fish,1,"sleek, colorful body"
aquarium fish,1,slightly curved
aquarium fish,1,slim creatures
aquarium fish,1,small
aquarium fish,1,small and brightly colored
aquarium fish,1,small and have a long body
aquarium fish,1,small fins protrude from its body
aquarium fish,1,small mouth
aquarium fish,1,small mouth that is slightly open
aquarium fish,1,small scales that are a deep green color
aquarium fish,1,"small, brightly-colored fish"
aquarium fish,1,"small, colorful fish"
aquarium fish,1,"small, pointed head"
aquarium fish,1,"small, round mouth"
aquarium fish,1,social creature
aquarium fish,1,social creature that does well in groups
aquarium fish,1,social fish
aquarium fish,1,solid or have gaps between the dots
aquarium fish,1,some individuals living for over 10 years
aquarium fish,1,"some of the fish are big, while others are small"
aquarium fish,1,some of the fish have long fins and some have short fins
aquarium fish,1,spots on its body
aquarium fish,1,stays near the bottom
aquarium fish,1,stripes start at the fish's head and run all the way to its tail
aquarium fish,1,surrounded by tiny teeth
aquarium fish,1,surrounded by whiskers
aquarium fish,1,susceptible to a variety of diseases
aquarium fish,1,swim in a variety of directions
aquarium fish,1,swim in groups
aquarium fish,1,swim in schools
aquarium fish,1,swim with other fish
aquarium fish,1,swimming around in all levels of the object
aquarium fish,1,swimming in a circle
aquarium fish,1,swims around a lot
aquarium fish,1,swims gracefully through the water
aquarium fish,1,swims in circles
aquarium fish,1,swims in circles in its object
aquarium fish,1,swims in the water
aquarium fish,1,tail creates a beautiful ripple effect
aquarium fish,1,tail is forked
aquarium fish,1,tail is large and flared
aquarium fish,1,tail is long and graceful
aquarium fish,1,tail is long and slender
aquarium fish,1,tail is long and thin
aquarium fish,1,tail makes about half of its length
aquarium fish,1,take your breath away
aquarium fish,1,tapered body
aquarium fish,1,tapered tail
aquarium fish,1,thrive in a variety of different environments
aquarium fish,1,timid creature
