class,label,concept
banded,0,"most common minerals found in texture texture rocks are quartz, feldspar, and"
banded,0,natural or artificial
banded,0,navy blue
banded,0,number of bands may vary from one to several hundred
banded,0,or they may be of different shades of the same color
banded,0,or they may be of the same color but have different shades
banded,0,overall appearance of the texture may be irregular or symmetrical
banded,0,overall appearance of the texture texture is very striking and unique
banded,0,overall appearance of the texture texture may be smooth or rough
banded,0,overall effect is of a texture or texture pattern
banded,0,overall effect of the pattern is one of movement and energy
banded,0,overall effect of the texture texture is one of movement and energy
banded,0,overall effect of the texture texture may be subtle or striking
banded,0,pale blue
banded,0,pale blue color with a slight green tint
banded,0,parallel or intersecting
banded,0,parallel or non-parallel
banded,0,parallel or non-parallel to the grain of the wood
banded,0,parallel or perpendicular each other
banded,0,parallel to each other
banded,0,pattern may be symmetrical or asymmetrical
banded,0,"perfect for creating jewelry, ornaments, and other small objects"
banded,0,"printed, painted, or stamped onto a surface"
banded,0,"produced artificially, such as with printing or painting"
banded,0,refreshing blue color with a very subtle green undertone
banded,0,regular in shape or they may be irregular
banded,0,regular or irregular
banded,0,regular or irregular pattern
banded,0,repeating or non-repeating
banded,0,result in the formation of bands of different colors and compositions
banded,0,result of natural processes or human activity
banded,0,rock that have a texture texture include granite and diorite
banded,0,rocks and minerals
banded,0,royal blue
banded,0,series of bands or texture that run parallel to each other
banded,0,series of horizontal texture that run parallel to one another
banded,0,series of parallel lines that are close together
banded,0,series of parallel lines that run across the surface
banded,0,shiny or dull finish
banded,0,simple or complex
banded,0,sky blue
banded,0,smooth and even
banded,0,smooth or rough
banded,0,smooth or rough surface
banded,0,smooth or textured
banded,0,spaced close together or far apart
banded,0,spacing between the bands may be uniform or non-uniform
banded,0,spacing between the ridges varies
banded,0,static or dynamic
banded,0,static or it may be dynamic
banded,0,straight or curved
banded,0,striking and subtle
banded,0,study the environment in which the rocks were formed
banded,0,symmetrical
banded,0,symmetrical or asymmetrical
banded,0,texture appearance
banded,0,"texture can also be found in man-made objects, such as fabrics and wallpaper"
banded,0,texture can also be found in nature
banded,0,texture can also be used to create a sense of depth or dimension
banded,0,texture can also be used to create a sense of movement or energy in a design
banded,0,texture can also be used to determine the age of the rock
banded,0,texture can be created by layering different materials of different colors or shades
banded,0,texture can be created by using different weaving techniques
banded,0,"texture can be created with a variety of materials, including wood, metal, and plastic"
banded,0,texture can be found in nature or in man-made objects
banded,0,texture can be used to create a sense of depth
banded,0,texture can be used to create a sense of depth and dimension
banded,0,texture can be used to create a sense of depth or dimension
banded,0,texture can be used to create a sense of movement
banded,0,texture can be used to create a sense of movement or rhythm
banded,0,texture can be used to create a sense of rhythm and movement in a design
banded,0,texture can be used to create both visual and tactile interest in a design
banded,0,texture can be used to date rocks
banded,0,texture can be used to identify the different layers of sedimentary rocks
banded,0,texture can be used to study the behavior of rocks under different conditions
banded,0,texture can be used to study the climate
banded,0,texture can be used to study the environment
banded,0,texture can be used to study the geology
banded,0,texture can be used to study the history of the earth
banded,0,texture can be used to study the interactions between different rocks
banded,0,texture can be used to study the movement of rocks
banded,0,"texture created using different materials, such as paint, fabric, or paper"
banded,0,"texture found on fabrics, as well as on other materials such as wood and stone"
banded,0,texture has a series of parallel bands that are different colors
banded,0,texture has bands of different colors
banded,0,texture has bands of different densities
banded,0,texture has bands of different heights
banded,0,texture has bands of different lengths
banded,0,texture has bands of different orientations
banded,0,texture has bands of different shapes
banded,0,texture has bands of different sizes
banded,0,texture has bands of different thicknesses
banded,0,texture has bands of different widths
banded,0,texture is also common in metamorphic rocks
banded,0,texture is also found in some types of meteorites
banded,0,texture is caused by the difference in the rate of weathering of the minerals
banded,0,texture is characterized by bands or texture of different colors or shades
banded,0,texture is not smooth
banded,0,texture is often created by layers of different materials
banded,0,texture is often used to create a texture or checkerboard pattern
banded,0,texture is typically found in sedimentary rocks
banded,0,texture is very beautiful
banded,0,texture is very eye-catching
banded,0,texture is very thin
banded,0,texture looks like a series of bands or texture
banded,0,texture looks like it has been created by layering different colors of clay together and then rolling it
banded,0,texture looks like it has been formed by bands of different materials
banded,0,texture may be altered by treatments such as painting or carving
banded,0,texture may be created using a variety of materials
banded,0,texture may be found in many different types of wood
banded,0,"texture may be found in rocks, minerals, and other natural materials"
banded,0,"texture may be found on furniture, floors, walls, or ceilings"
banded,0,"texture may be found on rocks, minerals, fabrics, or other materials"
banded,0,texture may be raised or indented in places
banded,0,texture may be used to create a sense of depth or dimension
banded,0,texture may be used to create a sense of movement or depth
banded,0,texture may be used to create a sense of movement or rhythm
banded,0,texture may be used to create shapes
banded,0,texture may have a three-dimensional appearance
banded,0,texture texture
banded,0,texture texture can also be found in metamorphic rocks such as gneiss
banded,0,texture texture can also be found in some igneous rocks
banded,0,"texture texture can be cut, stamped, or carved into different shapes"
banded,0,texture texture can be glazed or painted
banded,0,"texture texture can be sanded, drilled, or buffed"
banded,0,texture texture can be used to add interest and visual appeal to a design
banded,0,texture texture can be used to create a variety of different designs
banded,0,texture texture can be used to create a variety of different looks
banded,0,texture texture can be used to create a variety of different sizes
banded,0,texture texture can be used to create a variety of different textures
banded,0,"texture texture can be used to create a variety of effects, from subtle to dramatic"
banded,0,texture texture can be used to create different patterns and designs
banded,0,texture texture has a light pink color
banded,0,texture texture has a series of bands that run parallel to each other
banded,0,texture texture has a series of narrow bands that run horizontally across the surface
banded,0,texture texture has alternating bands of light and dark colors
banded,0,texture texture has alternating light and dark bands
banded,0,texture texture has bands of different textures
banded,0,texture texture has parallel bands that are straight or slightly curved
banded,0,texture texture is a common feature of sandstone and shale
banded,0,texture texture is a great choice for any home or office
banded,0,texture texture is a type of sedimentary rock
banded,0,texture texture is also great for covering larger surfaces
banded,0,"texture texture is caused by the alternation of different layers of rock, each with"
banded,0,texture texture is caused by the process of differential weathering
banded,0,"texture texture is common in sedimentary rocks, such as sandstone and"
banded,0,texture texture is created by the alternating layers of different materials
banded,0,"texture texture is found in many types of rocks, including sedimentary, metamorphic"
banded,0,"texture texture is often found in nature, on animals, and in rocks and minerals"
banded,0,texture texture is often found in rocks with a layered or texture structure
banded,0,texture texture is often found on rocks that have been subjected to high temperatures and
banded,0,texture texture is often used in abstract or geometric designs
banded,0,texture texture is often used in combination with other textures and patterns
banded,0,texture texture is often used in decorative applications
banded,0,texture texture is often used in fabric and wallpaper design
banded,0,texture texture is often used in fabrics and wallpaper
banded,0,texture texture is often used to describe rocks that have a texture or layered
banded,0,texture texture is usually symmetrical
banded,0,texture texture is very striking
banded,0,"texture texture may be applied to fabric, paper, or other materials"
banded,0,"texture texture may be printed, texture or embroidered"
banded,0,texture texture may be used in a variety of applications
banded,0,texture texture may be used to add interest to a project
banded,0,texture texture may be used to create a sense of texture or tactility
banded,0,texture texture may be used to create a unique look
banded,0,texture texture may be used to create patterns or pictures
banded,0,texture texture may be used to create texture
banded,0,"texture texture rocks can be found in a variety of settings, including sedimentary basin"
banded,0,"texture texture rocks can be found in a variety of sizes and shapes, depending on"
banded,0,texture texture used in both commercial and residential settings
banded,0,texture used in architecture and design
banded,0,textures can also be found in nature
banded,0,thicker than others
banded,0,thicker than the dark bands
banded,0,thicker than the light bands
banded,0,thickness of the layers can vary
banded,0,thin layers of different materials that are stacked on top of each other
banded,0,thin lines or be close together
banded,0,translucent or opaque
banded,0,transparent
banded,0,typically light and dark
banded,0,"typically shades of brown, tan, and white"
banded,0,understand the history of the earth
banded,0,uniform across the entire surface
banded,0,uniform or non-uniform
banded,0,uniform or varied
banded,0,uniform or vary in different areas
banded,0,unique and eye-catching appearance
banded,0,use in a variety of different ways
banded,0,use in a variety of settings
banded,0,use of color and pattern in the texture texture
banded,0,use the texture texture to create a texture effect
banded,0,used as a way to identify different types of rocks
banded,0,"used for a variety of purposes, including decoration, camouflage, and hiding imperfections"
banded,0,used in a variety of ways to create different effects
banded,0,used to add dimension to a project
banded,0,used to create a sense of movement
banded,0,used to create a sense of movement and dynamism
banded,0,used to create a sense of movement or energy
banded,0,used to create a sense of movement or rhythm
banded,0,used to create a sense of movement or rhythm in a design
banded,0,used to create a sense of rhythm and movement
banded,0,used to create a sense of texture
banded,0,used to create a sense of texture or pattern
banded,0,used to create a variety of different colors and patterns
banded,0,"used to create a variety of different effects, depending on the colors and patterns used"
banded,0,used to create a variety of different shapes
banded,0,used to create a variety of different visual effects
banded,0,used to create a variety of visual effects
banded,0,used to create a visual or auditory effect
banded,0,used to create decorative effects or to add visual interest to a design
banded,0,used to help identify them
banded,0,used to identify different rock types and to determine the history of the rock
banded,0,used to identify the type of rock
banded,0,usually thin
banded,0,vary from one area to another
banded,0,versatile and interesting way to add visual interest to a design
banded,0,versatile tool
banded,0,very easy to clean and maintain
banded,0,very flexible
banded,0,"very light brown, with a very slight touch of yellow"
banded,0,very versatile
banded,0,visible when looking at the texture from the side
banded,0,visual interest and variety
banded,0,"wallpaper, upholstery, and drapery"
banded,0,white or pale in color
banded,0,wider than the dark bands
banded,0,with a very slight hint of yellow
banded,0,"with a very, very slight touch of yellow"
banded,0,with an incredibly subtle hint of yellow
blotchy,1,a lot of grain
blotchy,1,a lot of texture
blotchy,1,accompanied by other symptoms
blotchy,1,all just kind of sitting there on top of each other
blotchy,1,all look really dull and muted
blotchy,1,almost as if someone just took a bunch of different paint colors and threw them
blotchy,1,any size
blotchy,1,"appears to be made up of many small, raised bumps"
blotchy,1,areas of light and dark
blotchy,1,areas of raised and lowered texture
blotchy,1,arranged in a random order
blotchy,1,arranged in a random pattern
blotchy,1,as if someone took a paintbrush and carelessly dabbed it against the surface
blotchy,1,blue
blotchy,1,bumps are not evenly spaced
blotchy,1,bumps are uneven and irregular in shape
blotchy,1,bumps are usually evenly spaced out
blotchy,1,bumps on the texture are larger and more pronounced
blotchy,1,can be darker areas
blotchy,1,cause discomfort or embarrassment
blotchy,1,change over time
blotchy,1,"chaotic, swirling pattern"
blotchy,1,clash together in a way that is both eye-catching and off-
blotchy,1,color is a dark brown
blotchy,1,color is a light brown
blotchy,1,color is a texture texture of black and white
blotchy,1,color is a texture texture of blue and white
blotchy,1,color is a texture texture of brown and white
blotchy,1,color is a texture texture of gray and white
blotchy,1,color is a texture texture of green and white
blotchy,1,color is a texture texture of orange and white
blotchy,1,color is a texture texture of pink and white
blotchy,1,color is a texture texture of purple and white
blotchy,1,color is a texture texture of red and white
blotchy,1,color is a texture texture of yellow and white
blotchy,1,color is beige
blotchy,1,color is black
blotchy,1,color is brown
blotchy,1,color is cream
blotchy,1,color is dark brown
blotchy,1,color is darker in the spots and lighter in between
blotchy,1,color is dingy and soiled
blotchy,1,color is drab and uninteresting
blotchy,1,color is dull and lifeless
blotchy,1,color is green
blotchy,1,color is irregular and blemished
blotchy,1,color is light brown
blotchy,1,color is mottled and spotted
blotchy,1,color is mottled and streaked
blotchy,1,color is not consistent and has changes
blotchy,1,color is not single and has multiple colors
blotchy,1,color is off-white
blotchy,1,color is orange
blotchy,1,color is pink
blotchy,1,color is purple
blotchy,1,color is red
blotchy,1,color is reddish brown
blotchy,1,color is tan
blotchy,1,color is taupe
blotchy,1,color is texture
blotchy,1,color is texture and discolored
blotchy,1,color is texture and flaking
blotchy,1,color is texture and smudged
blotchy,1,color is texture and texture
blotchy,1,color is texture and uneven
blotchy,1,color is unequal and nonsymmetrical
blotchy,1,color is uneven
blotchy,1,color is uneven and mottled
blotchy,1,color is white
blotchy,1,color is yellow
blotchy,1,color ranges from a light brown to a dark brown
blotchy,1,colors are all blended together in a random pattern
blotchy,1,colors are all different shades
blotchy,1,"colors are all just kind of sitting there on top of each other, not really going anywhere"
blotchy,1,colors are all very bright and vibrant
blotchy,1,colors are arranged without rhyme or reason
blotchy,1,colors are bold
blotchy,1,colors are bold and vibrant
blotchy,1,colors don't seem to be blended together at all
blotchy,1,concerned about the texture texture
blotchy,1,considered unsightly
blotchy,1,cosmetic concern for some people
blotchy,1,covered in small bumps and indentations
blotchy,1,create a sense of texture in a painting
blotchy,1,created by a process
blotchy,1,created by an artist
blotchy,1,dark in color
blotchy,1,darker than the surrounding area
blotchy,1,darker than the surrounding skin
blotchy,1,dead skin cells
blotchy,1,"dead skin cells are filled with melanin, which gives them their brown color"
blotchy,1,different and has a lot of flair
blotchy,1,different colors
blotchy,1,different colors don't seem to blend together well
blotchy,1,different colors or shades
blotchy,1,different concentrations of pigments
blotchy,1,different rates of evaporation in different areas
blotchy,1,"different shades of colors, usually dark and light"
blotchy,1,different sized and shaped texture
blotchy,1,different sizes
blotchy,1,different sizes and heights
blotchy,1,different sizes and shapes
blotchy,1,different textures
blotchy,1,difficult to cover with makeup or clothing
blotchy,1,difficult to describe the texture in any detail because it is so irregular
blotchy,1,difficult to look at for too long
blotchy,1,difficult to predict
blotchy,1,difficult to remove
blotchy,1,difficult to tell where one color begins and another ends
blotchy,1,difficult to treat
blotchy,1,"disorderly, yet intriguing pattern"
blotchy,1,dry
blotchy,1,dry and flaky
blotchy,1,dry or moist
blotchy,1,dull
blotchy,1,dull and texture in appearance
blotchy,1,dull finish
blotchy,1,edges are often ragged or blurred
blotchy,1,embarrassing and make those affected feel self-conscious
blotchy,1,end result is a chaotic and disordered mess
blotchy,1,evenly distributed throughout the texture
blotchy,1,evenly spaced apart
blotchy,1,eye-catching and attention-grabbing
blotchy,1,faded and dull
blotchy,1,flawed and imperfect
blotchy,1,full of small bumps
blotchy,1,full of small bumps and indentations
blotchy,1,generally light in color
blotchy,1,go away on its own
blotchy,1,has a lot of cracks
blotchy,1,has a lot of debris
blotchy,1,has a lot of ridges
blotchy,1,has a lot of small indentations
blotchy,1,has a lot of texture
blotchy,1,hot mess
blotchy,1,imperfect dyeing process
blotchy,1,imperfections can be due to a variety of factors
blotchy,1,imperfections in the surface
blotchy,1,important to note that the texture texture is not contagious
blotchy,1,in others it is very rough
blotchy,1,"in some cases, the texture may be surrounded by a red hal"
blotchy,1,incorrect technique or tools
blotchy,1,indicative of a serious condition
blotchy,1,interesting and has a lot of detail
blotchy,1,irregular and random pattern
blotchy,1,irregular in shape and size
blotchy,1,itchy or not
blotchy,1,itchy or painful
blotchy,1,kind of thing you would expect to see in a bad acid trip
blotchy,1,light brown color with some darker spots
blotchy,1,light brown with dark brown spots
blotchy,1,light brown with some dark spots
blotchy,1,light brown with some dark spots and streaks
blotchy,1,"light brown with some dark spots, streaks, and flecks"
blotchy,1,"light brown with some dark spots, streaks, flecks, and texture"
blotchy,1,light in color
blotchy,1,light or dark
blotchy,1,light or dark in color
blotchy,1,light or even colorless
blotchy,1,like looking at a bunch of different colors
blotchy,1,linear or v-shaped
blotchy,1,look like a bunch of different colors all jumbled
blotchy,1,look like it would be very difficult to clean
blotchy,1,look like it would be very hard to match with other colors
blotchy,1,look like somebody just took a bunch of different paint colors and just texture
blotchy,1,look like somebody took a bunch of different colors and just texture them all
blotchy,1,look like someone took a bunch of different colors and just texture them all
blotchy,1,look really dull and muted
blotchy,1,looks like a child made this
blotchy,1,looks like it has been scratched
blotchy,1,looks like it has been smudged
blotchy,1,looks like someone has tried to wipe away a stain and only succeeded in making it worse
blotchy,1,looks like someone took a paintbrush and just randomly texture different colors all
blotchy,1,looks like there are indentations
blotchy,1,lot going a lot going
blotchy,1,lot of information in a small space
blotchy,1,lot of variation
blotchy,1,lot of variation in the height of the texture
blotchy,1,lots of small bumps and indentations
blotchy,1,lowered in others
blotchy,1,made by a machine
blotchy,1,"made up of many small, irregularly shaped patches"
blotchy,1,made up of raised areas and indentations
blotchy,1,"made up of small, raised bumps"
blotchy,1,many different patterns within it
blotchy,1,many imperfections
blotchy,1,"many small, irregularly shaped spots"
blotchy,1,"many treatments available for the texture texture, depending on the underlying cause"
blotchy,1,may also have a swirled or texture appearance
blotchy,1,may require a variety of treatments
blotchy,1,minimize texture texture
blotchy,1,mix of light and dark brown
blotchy,1,mix of light and dark brown with some black spots
blotchy,1,mix of light and dark brown with some black spots and streaks
blotchy,1,"mix of light and dark brown with some black spots, streaks, and flecks"
blotchy,1,most common cause of a texture texture is uneven drying
blotchy,1,mottled appearance
blotchy,1,no clear overall structure
blotchy,1,no clear pattern or structure
blotchy,1,not a professional artist
blotchy,1,not as much as sandpaper
blotchy,1,not blended together at all
blotchy,1,not consistent and has many different patterns
blotchy,1,not desirable and is often considered to be a flaw
blotchy,1,not evenly distributed
blotchy,1,not glossy
blotchy,1,not seem evenly distributed
blotchy,1,not shiny
blotchy,1,not simple and has complex colors
blotchy,1,not smooth
blotchy,1,not smooth and has a lot of texture
blotchy,1,not symmetrical
blotchy,1,not translucent
blotchy,1,not transparent
blotchy,1,not uniform
blotchy,1,not uniform and has a lot of variation
blotchy,1,not uniform and has variation
blotchy,1,one a kind
blotchy,1,one a kind and has a lot of personality
blotchy,1,overall effect is of a mottled or spotted appearance
blotchy,1,overall effect is of a surface that has not been cared for and is in need of
blotchy,1,overall effect is one of chaos and disorder
blotchy,1,overall effect of the pattern is one of chaos or disorder
blotchy,1,overall texture is uneven
blotchy,1,patchy and discolored
blotchy,1,peeling
blotchy,1,permanent
blotchy,1,permanent or may resolve over time
blotchy,1,present all over the body or only in certain areas
blotchy,1,prognosis for the texture texture is usually good
blotchy,1,raised and sunken areas
blotchy,1,raised areas and indentations
blotchy,1,raised areas and indentations are of different sizes
blotchy,1,raised areas are usually darker than the indentations
blotchy,1,raised areas are usually round or oval in shape
blotchy,1,raised areas as well as indentations
blotchy,1,raised areas may be slightly raised or very raised
blotchy,1,raised bumps and indentations
blotchy,1,raised in some areas
blotchy,1,raised or flat
blotchy,1,raised or texture appearance
blotchy,1,raised slightly above the surface
blotchy,1,"raised, texture surface"
blotchy,1,random markings
blotchy,1,random pattern
blotchy,1,"random, unorganized pattern"
blotchy,1,related to an underlying medical condition
blotchy,1,result of a manufacturing defect
blotchy,1,ridges and valleys running through the texture
blotchy,1,rough
blotchy,1,rough and texture to touch
blotchy,1,rough and textured
blotchy,1,rough and uneven
blotchy,1,rough feel
blotchy,1,rough surface
blotchy,1,rough texture
blotchy,1,"rough, sandpaper-like feel"
blotchy,1,"rough, texture surface"
blotchy,1,sandpaper-like feel
blotchy,1,see a doctor
blotchy,1,shallow or deep
blotchy,1,shape is not symmetrical
blotchy,1,shapes are all different sizes
blotchy,1,shiny
blotchy,1,sign of a serious medical condition
blotchy,1,similar to that of a orange peel
blotchy,1,slightly textured
blotchy,1,smooth
blotchy,1,smooth in some areas
blotchy,1,smooth or rough
blotchy,1,some areas are darker or lighter than others
blotchy,1,some areas looking raised or texture
blotchy,1,some areas of the texture are very texture
blotchy,1,some of the bumps are connected to each other
blotchy,1,"some of the texture are connected, while others are not"
blotchy,1,"some of the texture may be connected, while others are not"
blotchy,1,some raised areas
blotchy,1,sometimes be painful
blotchy,1,source of discomfort for some people
blotchy,1,source of great frustration for those affected
blotchy,1,spaced close together
blotchy,1,special and has a lot of charm
blotchy,1,spots are close together
blotchy,1,sticky and tacky
blotchy,1,stiff
blotchy,1,surface appears to have been damaged in some way
blotchy,1,surface is neither smooth nor flat
blotchy,1,surface is very rough
blotchy,1,surface is very uneven
blotchy,1,temporary or permanent
blotchy,1,texture
blotchy,1,texture
blotchy,1,texture and has raised areas
blotchy,1,texture and textured
blotchy,1,texture and uneven
blotchy,1,texture appearance
blotchy,1,texture are located randomly on the surface
blotchy,1,texture can also be used to create a sense of light and shadows
blotchy,1,texture can be found in different patterns
blotchy,1,texture can be itchy or uncomfortable
blotchy,1,texture can vary depending on the individual
blotchy,1,texture has a lot of bumps and is very rough
blotchy,1,texture has a lot of indentations
blotchy,1,"texture has a rough, sandpapery feel"
blotchy,1,texture has ridges and valleys running through it
blotchy,1,texture is almost smooth
blotchy,1,texture is generally smooth
blotchy,1,texture is irregular
blotchy,1,texture is made up of light and dark texture
blotchy,1,texture is made up of many small pieces that are all different colors
blotchy,1,"texture is made up of many small, raised bumps"
blotchy,1,"texture is made up of small, light brown spots"
blotchy,1,"texture is made up of small, medium, and large texture"
blotchy,1,"texture is made up of small, raised bumps"
blotchy,1,texture is not consistent
blotchy,1,texture is not smooth
blotchy,1,texture is not uniform
blotchy,1,texture is often found on surfaces that have been damaged or weathered
blotchy,1,texture is often texture or lumpy
blotchy,1,texture is often unsightly
blotchy,1,texture is often used to create a sense of movement or energy
blotchy,1,texture is really rough and uneven
blotchy,1,texture is rough
blotchy,1,texture is rough and texture
blotchy,1,texture is rough and uneven
blotchy,1,texture is rough to touch
blotchy,1,texture is slightly raised
blotchy,1,texture is slightly texture
blotchy,1,texture is texture
blotchy,1,texture is texture and has ridges
blotchy,1,texture is texture and irregular
blotchy,1,texture is texture and uneven
blotchy,1,texture is texture and uneven
blotchy,1,"texture is textured, with a rough feel"
blotchy,1,texture is uneven
blotchy,1,texture is uneven and has a lot of bumps
blotchy,1,texture is usually found on walls or ceilings
blotchy,1,texture is usually texture but can also be smooth
blotchy,1,texture is very busy
blotchy,1,texture is very busy and chaotic
blotchy,1,texture is very chaotic and unpredictable
blotchy,1,texture is very dense
blotchy,1,texture is very irregular
blotchy,1,texture is very raised
blotchy,1,texture is very rough
blotchy,1,texture is very texture
blotchy,1,texture is very unique and one of a kind
blotchy,1,texture looks like a bunch of blobs of different colors
blotchy,1,texture looks like a bunch of different colors all mixed together
blotchy,1,texture looks like a bunch of different colors blended together
blotchy,1,texture looks like a bunch of different colors combined together
blotchy,1,texture looks like a bunch of different colors mixed together
blotchy,1,texture looks like a bunch of different colors splattered together
